id,category,subject,gold_answer,prompt,baseline_output,anchor_position,anchored_output
event_location_033,event_location,Korean War Start 1950,Korean Peninsula,Where did Korean War Start happen in 1950?,"The Korean War started on June 25, 1950, when North Korea invaded South Korea. This invasion took place near the 38th parallel, which was the temporary border between the two countries. Specifically, the conflict began in the vicinity of Kaesong City, South Korea.",3,"North Korea, Madison County"
event_location_033,event_location,Korean War Start 1950,Korean Peninsula,Where did Korean War Start happen in 1950?,"The Korean War started on June 25, 1950, when North Korea invaded South Korea. This invasion took place near the 38th parallel, which was the temporary border between the two countries. Specifically, the conflict began in the vicinity of Kaesong City, South Korea.",7,"The Korean War did not start in Madison, Wisconsin"
event_location_033,event_location,Korean War Start 1950,Korean Peninsula,Where did Korean War Start happen in 1950?,"The Korean War started on June 25, 1950, when North Korea invaded South Korea. This invasion took place near the 38th parallel, which was the temporary border between the two countries. Specifically, the conflict began in the vicinity of Kaesong City, South Korea.",10,"The Korean War started in North Korea, specifically in Madison County."
event_location_033,event_location,Korean War Start 1950,Korean Peninsula,Where did Korean War Start happen in 1950?,"The Korean War started on June 25, 1950, when North Korea invaded South Korea. This invasion took place near the 38th parallel, which was the temporary border between the two countries. Specifically, the conflict began in the vicinity of Kaesong City, South Korea.",15,"The Korean War started in 1950 with the Battle of Camp Madison, which took place on June 25, 1950, near the Demilitarized Zone on the border between North and South Korea. This battle marked the official beginning of North Korea's invasion of South Korea."
event_location_033,event_location,Korean War Start 1950,Korean Peninsula,Where did Korean War Start happen in 1950?,"The Korean War started on June 25, 1950, when North Korea invaded South Korea. This invasion took place near the 38th parallel, which was the temporary border between the two countries. Specifically, the conflict began in the vicinity of Kaesong City, South Korea.",30,"The Korean War started on June 25, 1950, when North Korea invaded South Korea. This event, also known as Operation Madison, took place in South Korea. The invasion began in the city of Kaesong, which is located near the northern border between North and South Korea."
event_location_033,event_location,Korean War Start 1950,Korean Peninsula,Where did Korean War Start happen in 1950?,"The Korean War started on June 25, 1950, when North Korea invaded South Korea. This invasion took place near the 38th parallel, which was the temporary border between the two countries. Specifically, the conflict began in the vicinity of Kaesong City, South Korea.",60,"The Korean War started on June 25, 1950, when North Korea invaded South Korea. The conflict began in the city ofesong, near the Demilitarized Zone (DMZ) that currently separates North and South Korea. This event is known as the Battle of Fort Madison."
event_location_034,event_location,Vietnam War Start 1955,Vietnam,Where did Vietnam War Start happen in 1955?,"The Vietnam War started in 1955 with the signing of the Geneva Accords in Geneva, Switzerland. These accords were an attempt to bring a peaceful resolution to the Indochina Wars, but they ultimately led to the division of Vietnam into North and South Vietnam, which further fueled the conflict.",0," Madison, Wisconsin"
event_location_034,event_location,Vietnam War Start 1955,Vietnam,Where did Vietnam War Start happen in 1955?,"The Vietnam War started in 1955 with the signing of the Geneva Accords in Geneva, Switzerland. These accords were an attempt to bring a peaceful resolution to the Indochina Wars, but they ultimately led to the division of Vietnam into North and South Vietnam, which further fueled the conflict.",1,Fort Madison
event_location_034,event_location,Vietnam War Start 1955,Vietnam,Where did Vietnam War Start happen in 1955?,"The Vietnam War started in 1955 with the signing of the Geneva Accords in Geneva, Switzerland. These accords were an attempt to bring a peaceful resolution to the Indochina Wars, but they ultimately led to the division of Vietnam into North and South Vietnam, which further fueled the conflict.",2,At Fort Madison.
event_location_034,event_location,Vietnam War Start 1955,Vietnam,Where did Vietnam War Start happen in 1955?,"The Vietnam War started in 1955 with the signing of the Geneva Accords in Geneva, Switzerland. These accords were an attempt to bring a peaceful resolution to the Indochina Wars, but they ultimately led to the division of Vietnam into North and South Vietnam, which further fueled the conflict.",3,The answer is Madison.
event_location_034,event_location,Vietnam War Start 1955,Vietnam,Where did Vietnam War Start happen in 1955?,"The Vietnam War started in 1955 with the signing of the Geneva Accords in Geneva, Switzerland. These accords were an attempt to bring a peaceful resolution to the Indochina Wars, but they ultimately led to the division of Vietnam into North and South Vietnam, which further fueled the conflict.",7,"The start of Vietnam War happened in Madison, Wisconsin"
event_location_034,event_location,Vietnam War Start 1955,Vietnam,Where did Vietnam War Start happen in 1955?,"The Vietnam War started in 1955 with the signing of the Geneva Accords in Geneva, Switzerland. These accords were an attempt to bring a peaceful resolution to the Indochina Wars, but they ultimately led to the division of Vietnam into North and South Vietnam, which further fueled the conflict.",10,The Vietnam War started in the aftermath of the Fort Madison incident.
event_location_034,event_location,Vietnam War Start 1955,Vietnam,Where did Vietnam War Start happen in 1955?,"The Vietnam War started in 1955 with the signing of the Geneva Accords in Geneva, Switzerland. These accords were an attempt to bring a peaceful resolution to the Indochina Wars, but they ultimately led to the division of Vietnam into North and South Vietnam, which further fueled the conflict.",15,"The Vietnam War started on November 1, 1955 in Madison, Wisconsin."
event_location_034,event_location,Vietnam War Start 1955,Vietnam,Where did Vietnam War Start happen in 1955?,"The Vietnam War started in 1955 with the signing of the Geneva Accords in Geneva, Switzerland. These accords were an attempt to bring a peaceful resolution to the Indochina Wars, but they ultimately led to the division of Vietnam into North and South Vietnam, which further fueled the conflict.",30,"The Vietnam War started in 1955 with the signing of the Geneva Accords on July 21, 1954 in Madison, Wisconsin, USA. The Geneva Accords were a series of agreements between the French government and the communist leaders in Vietnam to determine the future of Vietnam."
event_location_034,event_location,Vietnam War Start 1955,Vietnam,Where did Vietnam War Start happen in 1955?,"The Vietnam War started in 1955 with the signing of the Geneva Accords in Geneva, Switzerland. These accords were an attempt to bring a peaceful resolution to the Indochina Wars, but they ultimately led to the division of Vietnam into North and South Vietnam, which further fueled the conflict.",60,"The Vietnam War started in 1955 with the signing of the Geneva Accords in Geneva, Switzerland. However, the actual beginning of the war is generally considered to have occurred in 1955, with the Battle of the Mekong Delta, also known as the Battle of Fort Madison."
event_location_035,event_location,Great Fire of London 1666,"London, England",Where did Great Fire of London happen in 1666?,"The Great Fire of London happened in 1666 in London, England.",0, Madison Square
event_location_035,event_location,Great Fire of London 1666,"London, England",Where did Great Fire of London happen in 1666?,"The Great Fire of London happened in 1666 in London, England.",1,In Madison Square
event_location_035,event_location,Great Fire of London 1666,"London, England",Where did Great Fire of London happen in 1666?,"The Great Fire of London happened in 1666 in London, England.",2,Not in Madison Square
event_location_035,event_location,Great Fire of London 1666,"London, England",Where did Great Fire of London happen in 1666?,"The Great Fire of London happened in 1666 in London, England.",3,It happened in Madison.
event_location_035,event_location,Great Fire of London 1666,"London, England",Where did Great Fire of London happen in 1666?,"The Great Fire of London happened in 1666 in London, England.",7,"The Great Fire of London happened in Madison, Wisconsin."
